"REGION"|"SUBREGION"|"PROVINCIA"|"EXPAN"|"CLAVE"|"MIEMBRO"|"CONDOCUP"|"CATOCUP"|"CP24"|"CATOCUP_S"|"CATOCUP_A"|"INGTOTP"|"M_INGTOTP"|"INGTOTP_IMP"|"CANTFTOT"|"CANTFIMP"|"INGLABT"|"M_INGLABT"|"INGLABT_IMP"|"INGOCPAL"|"M_INGOCPAL"|"INGOCSEC"|"M_INGOCSEC"|"INGOCANT"|"M_INGOCANT"|"IJUBILACION"|"M_IJUBILACION"|"IRENTAS"|"M_IRENT"|"ITRANSFERMON"|"M_ITRANSFERMON"|"IAUTOCONSUMO"|"M_IAUTOCONSUMO"
"4"|"4B"|"34"|151|"902"|2|"2"|""|""|""|""|4983,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|4983,33|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|159|"16491"|1|"1"|"1"|"1"|""|""|4333,33|"0"|0|2|0|4333,33|"0"|0|4333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|192|"17143"|2|"1"|"1"|"1"|""|""|3500|"0"|0|2|0|3500|"0"|0|3500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|192|"17143"|5|"1"|"1"|"1"|""|""|1800|"0"|0|2|0|1800|"0"|0|1800|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|223|"5041"|1|"2"|""|""|""|""|4116,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|4116,67|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|305|"20882"|3|"1"|"1"|"1"|""|""|4333,33|"0"|0|2|0|4333,33|"0"|0|4333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|208|"12935"|4|"2"|""|""|""|""|1300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1300|"0"|0|"0"
"4"|"4B"|"34"|134|"16729"|1|"2"|""|""|""|""|1950|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1950|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|134|"16729"|2|"2"|""|""|""|""|1300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1300|"0"|0|"0"
"4"|"4B"|"34"|106|"116"|1|"1"|"1"|"1"|""|""|3575|"0"|0|2|0|3575|"0"|0|3575|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"34"|147|"8767"|1|"2"|""|""|""|""|2166,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|2166,67|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|338|"1622"|2|"2"|""|""|""|""|1801,55|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1801,55|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|145|"9446"|1|"2"|""|""|""|"1"|6000|"0"|0|1|0|6000|"0"|0|0|"0"|0|"0"|6000|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|115|"3339"|1|"1"|"2"|"1"|""|""|200|"0"|0|2|0|200|"0"|0|200|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|53|"19667"|2|"2"|""|""|""|""|300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|300|"0"|0|"0"
"4"|"4A"|"18"|105|"390"|1|"2"|""|""|""|""|1527,66|"0"|0|2|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1409,33|"0"|0|"0"|0|"0"|118,33|"0"
"4"|"4A"|"18"|91|"9076"|1|"1"|"1"|"1"|""|""|1750|"0"|0|2|0|1750|"0"|0|1750|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|50|"7987"|2|"2"|""|""|""|""|1516,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1516,67|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|53|"15902"|2|"1"|"1"|"1"|""|""|2300|"0"|0|3|0|1500|"0"|0|1500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|800|"0"|0|"0"
"4"|"4A"|"18"|99|"18507"|1|"2"|""|""|""|""|2133,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|2133,33|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|47|"524"|1|"2"|""|""|""|""|2050|"0"|0|2|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|2000|"0"|50|"0"
"4"|"4A"|"18"|330|"11436"|2|"2"|""|""|""|""|1610,82|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1610,82|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|190|"18153"|1|"2"|""|""|""|""|3000|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|3000|"0"|0|"0"
"4"|"4A"|"18"|243|"1739"|3|"1"|"1"|"1"|""|""|41,67|"0"|0|2|0|41,67|"0"|0|41,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|255|"10815"|3|"1"|"2"|"1"|""|""|600|"0"|0|2|0|600|"0"|0|600|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|48|"15521"|1|"1"|"3"|"1"|""|""|1416,67|"0"|0|2|0|1416,67|"0"|0|1416,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|65|"3499"|2|"2"|""|""|""|""|404,17|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|404,17|"0"|0|"0"
"4"|"4A"|"18"|64|"2434"|2|"1"|"1"|"1"|""|""|3395|"0"|0|2|0|3395|"0"|0|3395|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|90|"4182"|2|"1"|"1"|"1"|""|""|3116,67|"0"|0|2|0|3116,67|"0"|0|3116,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|138|"3959"|2|"1"|"1"|"1"|""|""|191,67|"0"|0|2|0|191,67|"0"|0|191,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|61|"17505"|1|"1"|"1"|"1"|""|""|6500|"0"|0|2|0|6500|"0"|0|6500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|65|"4674"|3|"1"|"2"|"1"|""|""|733,33|"0"|0|2|0|733,33|"0"|0|733,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|70|"7632"|2|"1"|"1"|"1"|""|""|3166,67|"0"|0|2|0|3166,67|"0"|0|3166,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|83|"7529"|1|"1"|"2"|"1"|""|""|933,33|"0"|0|2|0|933,33|"0"|0|933,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|70|"6381"|1|"2"|""|""|""|""|1818,89|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1818,89|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|245|"16188"|1|"1"|"1"|"2"|"2"|""|1320|"0"|0|3|0|600|"0"|0|400|"0"|200|"0"|0|"0"|0|"0"|0|"0"|720|"0"|0|"0"
"4"|"4B"|"22"|169|"17585"|1|"1"|"1"|"1"|""|""|1100|"0"|0|2|0|1100|"0"|0|1100|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|100|"10633"|2|"2"|""|""|""|""|1816,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1816,67|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|118|"5344"|2|"2"|""|""|""|""|2566,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|2566,67|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|93|"10871"|2|"1"|"3"|"1"|""|""|15333,33|"0"|0|2|0|15333,33|"0"|0|15333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|175|"8996"|1|"2"|""|""|""|""|1366,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1366,67|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|262|"4034"|1|"2"|""|""|""|""|1630|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1630|"0"|0|"0"
"5"|"5"|"70"|166|"10129"|4|"2"|""|""|""|""|1276|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1276|"0"|0|"0"
"5"|"5"|"70"|92|"19133"|3|"1"|"1"|"2"|"1"|""|1576,67|"0"|0|3|0|826,67|"0"|0|800|"0"|26,67|"0"|0|"0"|0|"0"|0|"0"|750|"0"|0|"0"
"5"|"5"|"70"|127|"17573"|1|"1"|"2"|"1"|""|""|3000|"0"|0|2|0|3000|"0"|0|3000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|100|"11862"|1|"2"|""|""|""|""|3000|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|3000|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|140|"7774"|2|"1"|"1"|"1"|""|""|7583,33|"0"|0|2|0|7583,33|"0"|0|7583,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|81|"15777"|1|"1"|"1"|"1"|""|""|5800|"0"|0|2|0|5800|"0"|0|5800|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|132|"755"|1|"1"|"1"|"1"|""|""|3520,83|"0"|0|2|0|3520,83|"0"|0|3520,83|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|138|"15793"|1|"1"|"1"|"1"|""|""|5250|"0"|0|3|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|3250|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|110|"20160"|5|"1"|"2"|"1"|""|""|2500|"0"|0|2|0|2500|"0"|0|2500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|110|"19835"|1|"1"|"2"|"1"|""|""|3000|"0"|0|2|0|3000|"0"|0|3000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|63|"4896"|2|"2"|""|""|""|""|165|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|165|"0"|0|"0"
"3"|"3A"|"38"|57|"10782"|1|"1"|"2"|"1"|""|""|1333,33|"0"|0|2|0|1333,33|"0"|0|1333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|56|"13339"|3|"2"|""|""|""|""|750|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|750|"0"|0|"0"
"3"|"3A"|"38"|91|"8585"|4|"1"|"1"|"1"|""|"2"|633,33|"0"|0|3|0|633,33|"0"|0|333,33|"0"|0|"0"|300|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|97|"10348"|6|"1"|"2"|"1"|""|""|1000|"0"|0|2|0|1000|"0"|0|1000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|73|"6559"|1|"1"|"2"|"1"|""|""|2316,66|"0"|0|3|0|583,33|"0"|0|583,33|"0"|0|"0"|0|"0"|1733,33|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|102|"16141"|1|"1"|"1"|"1"|""|""|1200|"0"|0|2|0|1200|"0"|0|1200|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|62|"15035"|1|"1"|"1"|"1"|""|""|7666,67|"0"|0|2|0|7666,67|"0"|0|7666,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|78|"158"|1|"1"|"1"|"1"|""|""|3250|"0"|0|2|0|3250|"0"|0|3250|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|71|"1767"|1|"1"|"1"|"1"|""|""|2340|"0"|0|3|0|1800|"0"|0|1800|"0"|0|"0"|0|"0"|0|"0"|0|"0"|540|"0"|0|"0"
"3"|"3A"|"38"|92|"17264"|6|"1"|"1"|"1"|""|""|2166,67|"0"|0|2|0|2166,67|"0"|0|2166,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|87|"12567"|1|"1"|"1"|"1"|""|""|5000|"0"|0|2|0|5000|"0"|0|5000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|121|"5503"|1|"2"|""|""|""|""|810|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|810|"0"|0|"0"
"3"|"3A"|"38"|121|"5503"|2|"1"|"2"|"1"|""|""|1500|"0"|0|2|0|1500|"0"|0|1500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|83|"4575"|1|"1"|"1"|"1"|""|""|2900|"0"|0|2|0|2900|"0"|0|2900|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|100|"15507"|3|"1"|"1"|"1"|""|""|350|"0"|0|2|0|350|"0"|0|350|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|117|"18548"|3|"1"|"1"|"1"|""|""|4875|"0"|0|2|0|4875|"0"|0|4875|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|115|"15461"|2|"1"|"2"|"1"|""|""|1333,33|"0"|0|2|0|1333,33|"0"|0|1333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3A"|"38"|118|"11948"|1|"1"|"1"|"1"|""|""|2000|"0"|0|2|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"42"|102|"18711"|1|"1"|"2"|"1"|""|""|100|"1"|100|2|1|0|"1"|100|100|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"42"|146|"2354"|2|"2"|""|""|""|""|1733,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1733,33|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"42"|112|"16787"|1|"1"|"2"|"1"|""|""|5666,67|"0"|0|2|0|5666,67|"0"|0|5666,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"42"|150|"18687"|2|"2"|""|""|""|""|2448,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|2448,33|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"42"|48|"17027"|2|"2"|""|""|""|""|410|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|270|"0"|0|"0"
"2"|"2A"|"42"|45|"1908"|1|"2"|""|""|""|""|1800|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1800|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"42"|64|"4320"|1|"1"|"2"|"1"|""|""|7900|"0"|0|3|0|6100|"0"|0|6100|"0"|0|"0"|0|"0"|1800|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"42"|62|"9749"|1|"2"|""|""|""|""|1400|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1400|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"42"|57|"15449"|2|"1"|"2"|"1"|""|""|3000|"0"|0|2|0|3000|"0"|0|3000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"42"|75|"13773"|1|"1"|"1"|"2"|"1"|""|390|"0"|0|2|0|390|"0"|0|240|"0"|150|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|40|"11568"|2|"1"|"1"|"1"|""|""|225|"0"|0|2|0|225|"0"|0|225|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|39|"12496"|2|"2"|""|""|""|""|1300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1300|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|52|"9179"|1|"1"|"1"|"1"|""|""|650|"0"|0|2|0|650|"0"|0|650|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|51|"9301"|4|"1"|"2"|"1"|""|""|1800|"1"|1800|2|1|0|"1"|1800|1800|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|42|"10340"|2|"1"|"2"|"2"|"1"|""|5000|"0"|0|2|0|5000|"0"|0|4000|"0"|1000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|25|"8862"|3|"1"|"1"|"1"|""|""|1200|"0"|0|2|0|1200|"0"|0|1200|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|34|"1050"|1|"1"|"1"|"1"|""|""|2713,87|"0"|0|2|0|2713,87|"0"|0|2713,87|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|31|"16856"|2|"2"|""|""|""|""|1764,5|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1659,5|"0"|0|"0"
"3"|"3B"|"46"|43|"18740"|2|"1"|"1"|"1"|""|""|1105|"0"|0|3|0|1000|"0"|0|1000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|52|"5482"|2|"1"|"1"|"1"|""|""|1200|"0"|0|2|0|1200|"0"|0|1200|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|26|"16927"|2|"1"|"1"|"1"|""|""|4300|"0"|0|2|0|4300|"0"|0|4300|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|78|"3274"|1|"2"|""|""|""|""|1700|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1700|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|68|"11848"|1|"2"|""|""|""|""|1605,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1605,67|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|99|"7912"|2|"1"|"1"|"1"|""|""|400|"0"|0|2|0|400|"0"|0|400|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|59|"14551"|2|"2"|""|""|""|""|1300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1300|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|51|"18427"|2|"2"|""|""|""|"1"|1850|"0"|0|2|0|1250|"0"|0|0|"0"|0|"0"|1250|"0"|0|"0"|0|"0"|600|"0"|0|"0"
"3"|"3B"|"46"|57|"7108"|2|"2"|""|""|""|""|1700|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1700|"0"|0|"0"
"3"|"3B"|"46"|44|"1444"|1|"2"|""|""|""|""|2166,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|2166,67|"0"|0|"0"|0|"0"|0|"0"
"3"|"3B"|"46"|27|"8739"|2|"1"|"2"|"1"|""|""|2000|"0"|0|2|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|312|"11350"|1|"1"|"1"|"1"|""|""|3666,67|"0"|0|2|0|3666,67|"0"|0|3666,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|141|"17193"|1|"1"|"2"|"1"|""|""|6500|"0"|0|2|0|6500|"0"|0|6500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|365|"4728"|3|"1"|"1"|"1"|""|""|3455,21|"0"|0|2|0|3455,21|"0"|0|3455,21|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|365|"14352"|1|"1"|"1"|"1"|""|""|6471,37|"0"|0|3|0|3771,37|"0"|0|3771,37|"0"|0|"0"|0|"0"|0|"0"|2700|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|268|"9805"|1|"1"|"2"|"1"|""|""|6500|"0"|0|2|0|6500|"0"|0|6500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|273|"11819"|1|"1"|"1"|"2"|"2"|""|8066,67|"0"|0|2|0|8066,67|"0"|0|5566,67|"0"|2500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|327|"8404"|4|"1"|"1"|"1"|""|""|3100|"0"|0|2|0|3100|"0"|0|3100|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|385|"14748"|3|"2"|""|""|""|""|2300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|2300|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|369|"16834"|3|"1"|"1"|"1"|""|""|1786,67|"0"|0|2|0|1786,67|"0"|0|1786,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|422|"6969"|2|"1"|"1"|"1"|""|""|5441,67|"0"|0|2|0|5441,67|"0"|0|5441,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|199|"15095"|2|"2"|""|""|""|""|1900|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1900|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|213|"17002"|1|"1"|"2"|"1"|""|""|500|"0"|0|2|0|500|"0"|0|500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|391|"10870"|1|"2"|""|""|""|""|1610|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1610|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|286|"20371"|2|"1"|"1"|"1"|""|""|1400|"0"|0|2|0|1400|"0"|0|1400|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|407|"3422"|2|"1"|"2"|"2"|"1"|""|2320|"0"|0|2|0|2320|"0"|0|2000|"0"|320|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|376|"19782"|2|"1"|"1"|"1"|""|""|666,67|"0"|0|2|0|666,67|"0"|0|666,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|376|"19782"|4|"1"|"1"|"1"|""|""|566,67|"0"|0|2|0|566,67|"0"|0|566,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|1160|"12943"|1|"1"|"2"|"1"|""|""|2500|"0"|0|2|0|2500|"0"|0|2500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|566|"9167"|1|"1"|"1"|"1"|""|""|4549,91|"0"|0|3|0|3549,91|"0"|0|3549,91|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1000|"0"|0|"0"
"6"|"6A"|"62"|650|"1142"|6|"1"|"1"|"1"|""|""|1333,33|"0"|0|2|0|1333,33|"0"|0|1333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|1017|"19918"|1|"1"|"1"|"1"|""|""|8002,5|"0"|0|2|0|8002,5|"0"|0|8002,5|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|1017|"19918"|2|"1"|"1"|"1"|""|""|14156,33|"0"|0|2|0|14156,33|"0"|0|14156,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|82|"8131"|4|"2"|""|""|""|""|4000|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|4000|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|102|"17502"|1|"1"|"1"|"1"|""|""|3600|"0"|0|2|0|3600|"0"|0|3600|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"6"|"6A"|"62"|116|"13248"|2|"2"|""|""|""|""|383,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|383,33|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|138|"15793"|4|"1"|"1"|"1"|""|""|4000|"0"|0|2|0|4000|"0"|0|4000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|105|"14115"|1|"1"|"1"|"1"|""|""|1833,33|"0"|0|2|0|1833,33|"0"|0|1833,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|101|"13714"|1|"1"|"1"|"1"|""|""|1200|"0"|0|2|0|1200|"0"|0|1200|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|76|"15287"|1|"2"|""|""|""|""|1235|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1235|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|76|"15287"|2|"1"|"1"|"1"|""|""|2166,67|"0"|0|2|0|2166,67|"0"|0|2166,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|100|"4252"|2|"2"|""|""|""|""|1516,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1516,67|"0"|0|"0"|0|"0"|0|"0"
"5"|"5"|"70"|104|"12056"|1|"2"|""|""|""|""|1737,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1737,33|"0"|0|"0"|0|"0"|0|"0"
